Timestamp,Badge_ID,Door_ID,Building,Result,Raw_Data_Hex
11-01-2025 15:11,6935,DOOR_114,Building_A,SUCCESS,
11-01-2025 19:51,3951,DOOR_107,Building_D,SUCCESS,
11-01-2025 18:13,1200,DOOR_139,Building_D,DENIED,
11-01-2025 16:53,2069,DOOR_105,Building_B,SUCCESS,
11-01-2025 23:26,3740,DOOR_130,Building_B,DENIED,
11-01-2025 11:03,4462,DOOR_114,Building_A,SUCCESS,
11-01-2025 00:31,5231,DOOR_110,Building_B,DENIED,
11-01-2025 10:11,7475,DOOR_145,Building_A,SUCCESS,
11-01-2025 23:24,6411,DOOR_136,Building_D,SUCCESS,
11-01-2025 10:11,4203,DOOR_129,Building_D,SUCCESS,
11-01-2025 03:15,6418,DOOR_100,Building_D,SUCCESS,
11-01-2025 14:51,4590,DOOR_143,Building_D,SUCCESS,
11-01-2025 10:42,3333,DOOR_115,Building_C,SUCCESS,
11-01-2025 18:36,6007,DOOR_118,Building_B,SUCCESS,
11-01-2025 21:01,8448,DOOR_107,Building_C,SUCCESS,
11-01-2025 19:41,2283,DOOR_131,Building_B,SUCCESS,
11-01-2025 16:47,6788,DOOR_131,Building_B,SUCCESS,
11-01-2025 19:10,1231,DOOR_101,Building_C,SUCCESS,
11-01-2025 11:55,6031,DOOR_116,Building_A,SUCCESS,
11-01-2025 05:43,3493,DOOR_127,Building_D,DENIED,
11-01-2025 07:11,7347,DOOR_107,Building_D,SUCCESS,
11-01-2025 19:08,8753,DOOR_110,Building_D,SUCCESS,
11-01-2025 21:15,8342,DOOR_126,Building_D,SUCCESS,
11-01-2025 01:00,7077,DOOR_141,Building_B,SUCCESS,
11-01-2025 16:14,8763,DOOR_147,Building_B,SUCCESS,
11-01-2025 06:43,7185,DOOR_140,Building_B,SUCCESS,
11-01-2025 23:09,5932,DOOR_107,Building_A,DENIED,
11-01-2025 04:32,7241,DOOR_127,Building_C,SUCCESS,
11-01-2025 04:23,8305,DOOR_141,Building_B,SUCCESS,
11-01-2025 09:57,8278,DOOR_117,Building_B,SUCCESS,
11-01-2025 06:33,4219,DOOR_108,Building_B,SUCCESS,
11-01-2025 08:38,7089,DOOR_119,Building_A,SUCCESS,
11-01-2025 20:31,6239,DOOR_143,Building_C,SUCCESS,
11-01-2025 15:49,8048,DOOR_126,Building_B,SUCCESS,
11-01-2025 11:28,3221,DOOR_120,Building_B,SUCCESS,
11-01-2025 17:41,3623,DOOR_144,Building_C,SUCCESS,
11-01-2025 08:57,4479,DOOR_118,Building_A,SUCCESS,
11-01-2025 18:20,4961,DOOR_104,Building_A,DENIED,
11-01-2025 02:17,1032,DOOR_127,Building_D,SUCCESS,
11-01-2025 10:55,3247,DOOR_110,Building_C,SUCCESS,
11-01-2025 20:32,7426,DOOR_135,Building_A,SUCCESS,
11-01-2025 12:06,6386,DOOR_136,Building_D,SUCCESS,
11-01-2025 22:51,4006,DOOR_130,Building_B,SUCCESS,
11-01-2025 10:59,6831,DOOR_118,Building_B,SUCCESS,
11-01-2025 13:41,2121,DOOR_102,Building_B,SUCCESS,
11-01-2025 13:11,6441,DOOR_142,Building_C,SUCCESS,
11-01-2025 02:04,3759,DOOR_106,Building_D,SUCCESS,
11-01-2025 19:08,6509,DOOR_120,Building_B,SUCCESS,
11-01-2025 15:45,1303,DOOR_142,Building_A,SUCCESS,
11-01-2025 16:02,2374,DOOR_130,Building_D,SUCCESS,
11-01-2025 07:46,5178,DOOR_139,Building_B,SUCCESS,
11-01-2025 21:25,3300,DOOR_145,Building_B,SUCCESS,
11-01-2025 03:03,2637,DOOR_121,Building_A,DENIED,
11-01-2025 23:55,4215,DOOR_110,Building_A,SUCCESS,
11-01-2025 15:18,1019,DOOR_134,Building_B,SUCCESS,
11-01-2025 11:35,5152,DOOR_130,Building_A,SUCCESS,
11-01-2025 15:03,7890,DOOR_130,Building_C,DENIED,
11-01-2025 18:43,4347,DOOR_141,Building_D,SUCCESS,
11-01-2025 10:10,5449,DOOR_146,Building_B,SUCCESS,
11-01-2025 21:39,8829,DOOR_125,Building_C,DENIED,
11-01-2025 10:10,2990,DOOR_120,Building_B,SUCCESS,
11-01-2025 22:04,6523,DOOR_127,Building_B,SUCCESS,
11-01-2025 08:14,3748,DOOR_110,Building_A,SUCCESS,
11-01-2025 23:52,5450,DOOR_146,Building_C,SUCCESS,
11-01-2025 23:04,6219,DOOR_132,Building_C,DENIED,
11-01-2025 06:00,2638,DOOR_146,Building_B,SUCCESS,
11-01-2025 16:47,3537,DOOR_100,Building_C,SUCCESS,
11-01-2025 07:27,5883,DOOR_134,Building_A,SUCCESS,
11-01-2025 15:04,4934,DOOR_117,Building_D,SUCCESS,
11-01-2025 05:27,7856,DOOR_123,Building_C,DENIED,
11-01-2025 13:29,3441,DOOR_146,Building_B,SUCCESS,
11-01-2025 04:18,5837,DOOR_101,Building_D,SUCCESS,
11-01-2025 20:04,7955,DOOR_149,Building_A,SUCCESS,
11-01-2025 07:35,8266,DOOR_103,Building_D,DENIED,
11-01-2025 18:48,3418,DOOR_119,Building_C,SUCCESS,
11-01-2025 15:33,6143,DOOR_114,Building_D,SUCCESS,
11-01-2025 02:44,7065,DOOR_125,Building_C,SUCCESS,
11-01-2025 19:45,2578,DOOR_108,Building_A,SUCCESS,
11-01-2025 20:13,6180,DOOR_139,Building_D,SUCCESS,
11-01-2025 02:38,8969,DOOR_125,Building_A,SUCCESS,
11-01-2025 00:48,8867,DOOR_146,Building_D,SUCCESS,
11-01-2025 15:55,8388,DOOR_124,Building_C,SUCCESS,
11-01-2025 00:48,8363,DOOR_133,Building_A,DENIED,
11-01-2025 09:45,7746,DOOR_114,Building_B,SUCCESS,
11-01-2025 05:30,5720,DOOR_109,Building_D,SUCCESS,
11-01-2025 18:49,5994,DOOR_136,Building_A,DENIED,
11-01-2025 11:51,2290,DOOR_117,Building_A,SUCCESS,
11-01-2025 04:25,4278,DOOR_149,Building_D,SUCCESS,
11-01-2025 09:43,1644,DOOR_120,Building_A,SUCCESS,
11-01-2025 14:37,8470,DOOR_114,Building_C,SUCCESS,
11-01-2025 20:58,1483,DOOR_109,Building_D,SUCCESS,
11-01-2025 19:47,5278,DOOR_131,Building_B,SUCCESS,
11-01-2025 19:55,3926,DOOR_128,Building_B,SUCCESS,
11-01-2025 14:50,4314,DOOR_124,Building_D,SUCCESS,
11-01-2025 00:28,4420,DOOR_118,Building_D,SUCCESS,
11-01-2025 12:15,4934,DOOR_110,Building_C,SUCCESS,
11-01-2025 09:02,6077,DOOR_104,Building_B,SUCCESS,
11-01-2025 06:57,4884,DOOR_108,Building_B,SUCCESS,
11-01-2025 23:21,2451,DOOR_106,Building_D,SUCCESS,
11-01-2025 21:32,5822,DOOR_139,Building_C,SUCCESS,
11-01-2025 07:19,7664,DOOR_123,Building_B,DENIED,
11-01-2025 09:46,6503,DOOR_149,Building_A,SUCCESS,
11-01-2025 04:46,7202,DOOR_134,Building_B,SUCCESS,
11-01-2025 02:16,5295,DOOR_106,Building_C,DENIED,
11-01-2025 09:44,6659,DOOR_135,Building_C,SUCCESS,
11-01-2025 13:47,3431,DOOR_124,Building_A,DENIED,
11-01-2025 00:39,3359,DOOR_115,Building_B,SUCCESS,
11-01-2025 02:32,8793,DOOR_127,Building_C,SUCCESS,
11-01-2025 05:48,6192,DOOR_138,Building_C,DENIED,
11-01-2025 16:11,7510,DOOR_108,Building_D,SUCCESS,
11-01-2025 00:14,1529,DOOR_108,Building_A,DENIED,
11-01-2025 20:11,3230,DOOR_133,Building_D,DENIED,
11-01-2025 17:39,1031,DOOR_120,Building_A,SUCCESS,
11-01-2025 21:29,7909,DOOR_122,Building_A,SUCCESS,
11-01-2025 13:12,1389,DOOR_103,Building_A,SUCCESS,
11-01-2025 11:55,4929,DOOR_137,Building_B,SUCCESS,
11-01-2025 13:22,8973,DOOR_111,Building_D,SUCCESS,
11-01-2025 16:34,2193,DOOR_133,Building_D,SUCCESS,
11-01-2025 14:36,4498,DOOR_104,Building_D,SUCCESS,
11-01-2025 07:24,2360,DOOR_104,Building_A,SUCCESS,
11-01-2025 23:12,2221,DOOR_110,Building_B,DENIED,
11-01-2025 21:21,6982,DOOR_144,Building_D,SUCCESS,
11-01-2025 00:37,3421,DOOR_138,Building_C,SUCCESS,
11-01-2025 00:59,1921,DOOR_124,Building_D,SUCCESS,
11-01-2025 05:39,2403,DOOR_112,Building_D,DENIED,
11-01-2025 13:43,7526,DOOR_149,Building_A,SUCCESS,
11-01-2025 11:37,7199,DOOR_110,Building_D,SUCCESS,
11-01-2025 23:38,8377,DOOR_104,Building_D,DENIED,
11-01-2025 17:59,1714,DOOR_122,Building_A,SUCCESS,
11-01-2025 23:51,7953,DOOR_149,Building_A,DENIED,
11-01-2025 19:18,2385,DOOR_127,Building_B,SUCCESS,
11-01-2025 07:30,1228,DOOR_109,Building_C,SUCCESS,
11-01-2025 22:39,1790,DOOR_116,Building_C,SUCCESS,
11-01-2025 07:53,5957,DOOR_107,Building_B,SUCCESS,
11-01-2025 02:05,2698,DOOR_123,Building_A,DENIED,
11-01-2025 02:58,5109,DOOR_126,Building_D,DENIED,
11-01-2025 12:00,5420,DOOR_105,Building_A,SUCCESS,
11-01-2025 15:33,3976,DOOR_119,Building_A,SUCCESS,
11-01-2025 21:44,5053,DOOR_136,Building_C,SUCCESS,
11-01-2025 02:57,1030,DOOR_139,Building_C,SUCCESS,
11-01-2025 00:42,4673,DOOR_127,Building_B,DENIED,
11-01-2025 13:45,1037,DOOR_141,Building_C,SUCCESS,
11-01-2025 15:24,2434,DOOR_120,Building_B,DENIED,
11-01-2025 15:39,3223,DOOR_126,Building_C,DENIED,
11-01-2025 18:21,4796,DOOR_137,Building_B,SUCCESS,
11-01-2025 19:06,4192,DOOR_121,Building_B,SUCCESS,
11-01-2025 10:22,5632,DOOR_148,Building_A,SUCCESS,
11-01-2025 12:22,1323,DOOR_143,Building_C,SUCCESS,
11-01-2025 02:03,7872,DOOR_138,Building_B,SUCCESS,
11-01-2025 16:15,6005,DOOR_105,Building_C,SUCCESS,
11-01-2025 18:32,4299,DOOR_137,Building_D,SUCCESS,
11-01-2025 22:23,4055,DOOR_105,Building_B,SUCCESS,
11-01-2025 03:09,6031,DOOR_114,Building_A,SUCCESS,
11-01-2025 21:02,6396,DOOR_149,Building_B,DENIED,
11-01-2025 19:40,7231,DOOR_146,Building_C,DENIED,
11-01-2025 11:04,3004,DOOR_113,Building_B,SUCCESS,
11-01-2025 22:56,6203,DOOR_124,Building_C,SUCCESS,
11-01-2025 19:10,4335,DOOR_147,Building_D,SUCCESS,
11-01-2025 07:10,2024,DOOR_108,Building_B,DENIED,
11-01-2025 10:21,1337,DOOR_105,Building_D,SUCCESS,
11-01-2025 05:40,2939,DOOR_101,Building_C,SUCCESS,
11-01-2025 04:04,6181,DOOR_140,Building_C,SUCCESS,
11-01-2025 07:37,7530,DOOR_124,Building_B,SUCCESS,
11-01-2025 17:29,1290,DOOR_137,Building_C,DENIED,
11-01-2025 23:01,6816,DOOR_146,Building_A,SUCCESS,
11-01-2025 11:14,3879,DOOR_118,Building_A,SUCCESS,
11-01-2025 08:33,6668,DOOR_131,Building_B,DENIED,
11-01-2025 12:50,2159,DOOR_126,Building_C,SUCCESS,
11-01-2025 08:32,8302,DOOR_104,Building_B,DENIED,
11-01-2025 12:40,8769,DOOR_129,Building_D,SUCCESS,
11-01-2025 17:31,5378,DOOR_101,Building_D,SUCCESS,
11-01-2025 08:33,4453,DOOR_110,Building_C,SUCCESS,
11-01-2025 13:05,6609,DOOR_107,Building_A,SUCCESS,
11-01-2025 09:47,6448,DOOR_100,Building_A,DENIED,
11-01-2025 17:33,7342,DOOR_133,Building_B,SUCCESS,
11-01-2025 01:36,2669,DOOR_124,Building_B,SUCCESS,
11-01-2025 04:43,3892,DOOR_125,Building_C,DENIED,
11-01-2025 13:13,3408,DOOR_100,Building_B,DENIED,
11-01-2025 01:09,3606,DOOR_130,Building_C,SUCCESS,
11-01-2025 15:18,4975,DOOR_103,Building_B,SUCCESS,
11-01-2025 08:57,1432,DOOR_135,Building_C,SUCCESS,
11-01-2025 22:39,5250,DOOR_108,Building_D,SUCCESS,
11-01-2025 11:07,1761,DOOR_103,Building_D,SUCCESS,
11-01-2025 21:41,1365,DOOR_115,Building_A,SUCCESS,
11-01-2025 19:03,6919,DOOR_101,Building_C,DENIED,
11-01-2025 07:15,1336,DOOR_133,Building_C,SUCCESS,
11-01-2025 01:52,1317,DOOR_116,Building_B,SUCCESS,
11-01-2025 17:18,2893,DOOR_121,Building_B,SUCCESS,
11-01-2025 15:35,5397,DOOR_100,Building_B,DENIED,
11-01-2025 13:43,6714,DOOR_116,Building_D,SUCCESS,
11-01-2025 11:10,4942,DOOR_101,Building_C,DENIED,
11-01-2025 14:42,7147,DOOR_105,Building_D,SUCCESS,
11-01-2025 09:59,7892,DOOR_130,Building_A,SUCCESS,
11-01-2025 16:50,1607,DOOR_124,Building_A,DENIED,
11-01-2025 01:52,3819,DOOR_133,Building_C,SUCCESS,
11-01-2025 05:06,5539,DOOR_113,Building_D,SUCCESS,
11-01-2025 07:09,6991,DOOR_123,Building_B,SUCCESS,
11-01-2025 18:34,1497,DOOR_103,Building_B,SUCCESS,
11-01-2025 15:26,2142,DOOR_122,Building_D,SUCCESS,
11-01-2025 05:40,8229,DOOR_108,Building_C,SUCCESS,
11-01-2025 22:04,7333,DOOR_122,Building_B,SUCCESS,
11-01-2025 18:14,7741,DOOR_104,Building_B,SUCCESS,
11-01-2025 04:24,7608,DOOR_108,Building_B,DENIED,
11-01-2025 05:08,7256,DOOR_125,Building_B,SUCCESS,
11-01-2025 10:10,2451,DOOR_148,Building_C,SUCCESS,
11-01-2025 06:58,3227,DOOR_113,Building_A,DENIED,
11-01-2025 07:37,6919,DOOR_130,Building_C,SUCCESS,
11-01-2025 04:42,2807,DOOR_134,Building_C,SUCCESS,
11-01-2025 05:06,3760,DOOR_122,Building_A,SUCCESS,
11-01-2025 10:18,7592,DOOR_117,Building_C,SUCCESS,
11-01-2025 01:02,2332,DOOR_136,Building_D,SUCCESS,
11-01-2025 20:50,7947,DOOR_135,Building_A,SUCCESS,
11-01-2025 04:08,7388,DOOR_101,Building_A,SUCCESS,
11-01-2025 04:10,5261,DOOR_145,Building_A,SUCCESS,
11-01-2025 05:50,4747,DOOR_103,Building_A,SUCCESS,
11-01-2025 23:14,8833,DOOR_119,Building_C,DENIED,
11-01-2025 02:03,2690,DOOR_137,Building_B,SUCCESS,
11-01-2025 16:47,6446,DOOR_109,Building_D,SUCCESS,
11-01-2025 12:50,4041,DOOR_137,Building_B,DENIED,
11-01-2025 20:51,3365,DOOR_112,Building_B,SUCCESS,
11-01-2025 18:58,3961,DOOR_103,Building_D,SUCCESS,
11-01-2025 16:15,2359,DOOR_127,Building_D,SUCCESS,
11-01-2025 20:27,5465,DOOR_149,Building_D,DENIED,
11-01-2025 15:49,3106,DOOR_142,Building_D,SUCCESS,
11-01-2025 05:47,5313,DOOR_112,Building_B,SUCCESS,
11-01-2025 11:40,5180,DOOR_144,Building_C,SUCCESS,
11-01-2025 03:49,2115,DOOR_116,Building_C,SUCCESS,
11-01-2025 00:16,4408,DOOR_131,Building_C,SUCCESS,
11-01-2025 04:59,1257,DOOR_113,Building_D,SUCCESS,
11-01-2025 21:33,4919,DOOR_148,Building_B,SUCCESS,
11-01-2025 15:55,6491,DOOR_149,Building_C,SUCCESS,
11-01-2025 05:47,2689,DOOR_145,Building_C,SUCCESS,
11-01-2025 04:40,5837,DOOR_140,Building_C,SUCCESS,
11-01-2025 09:08,3124,DOOR_144,Building_B,SUCCESS,
11-01-2025 10:40,7620,DOOR_126,Building_B,DENIED,
11-01-2025 20:41,3614,DOOR_130,Building_A,SUCCESS,
11-01-2025 04:06,2806,DOOR_105,Building_D,SUCCESS,
11-01-2025 10:12,8849,DOOR_118,Building_A,SUCCESS,
11-01-2025 21:26,6612,DOOR_109,Building_C,SUCCESS,
11-01-2025 19:20,5964,DOOR_117,Building_A,SUCCESS,
11-01-2025 19:59,8229,DOOR_145,Building_C,SUCCESS,
11-01-2025 13:37,3991,DOOR_142,Building_A,SUCCESS,
11-01-2025 12:34,3768,DOOR_135,Building_B,SUCCESS,
11-01-2025 08:19,2227,DOOR_123,Building_D,DENIED,
11-01-2025 06:17,2905,DOOR_111,Building_D,SUCCESS,
11-01-2025 06:53,6663,DOOR_104,Building_A,SUCCESS,
11-01-2025 23:37,1573,DOOR_106,Building_B,SUCCESS,
11-01-2025 01:33,1816,DOOR_115,Building_A,SUCCESS,
11-01-2025 00:43,2968,DOOR_145,Building_B,SUCCESS,
11-01-2025 23:04,1180,DOOR_135,Building_B,DENIED,
11-01-2025 15:43,5231,DOOR_115,Building_C,SUCCESS,
11-01-2025 13:58,6152,DOOR_149,Building_C,SUCCESS,
11-01-2025 16:02,3709,DOOR_142,Building_C,SUCCESS,
11-01-2025 01:05,1783,DOOR_105,Building_D,SUCCESS,
11-01-2025 05:06,7118,DOOR_137,Building_D,SUCCESS,
11-01-2025 17:13,4790,DOOR_116,Building_A,DENIED,
11-01-2025 06:01,7683,DOOR_148,Building_B,SUCCESS,
11-01-2025 19:44,4849,DOOR_104,Building_D,SUCCESS,
11-01-2025 16:47,3168,DOOR_112,Building_D,SUCCESS,
11-01-2025 07:31,7326,DOOR_118,Building_B,SUCCESS,
11-01-2025 06:02,8381,DOOR_107,Building_A,SUCCESS,
11-01-2025 03:52,8278,DOOR_116,Building_B,SUCCESS,
11-01-2025 13:21,1401,DOOR_121,Building_A,SUCCESS,
11-01-2025 19:35,7097,DOOR_104,Building_B,SUCCESS,
11-01-2025 10:23,7717,DOOR_133,Building_B,SUCCESS,
11-01-2025 00:25,7283,DOOR_140,Building_B,SUCCESS,
11-01-2025 06:25,3811,DOOR_104,Building_C,SUCCESS,
11-01-2025 02:49,3621,DOOR_145,Building_A,SUCCESS,
11-01-2025 19:44,6801,DOOR_143,Building_B,SUCCESS,
11-01-2025 07:52,4285,DOOR_142,Building_D,SUCCESS,
11-01-2025 22:26,8865,DOOR_119,Building_B,SUCCESS,
11-01-2025 08:55,7249,DOOR_147,Building_A,SUCCESS,
11-01-2025 12:12,3141,DOOR_114,Building_D,SUCCESS,
11-01-2025 13:25,3405,DOOR_142,Building_D,SUCCESS,
11-01-2025 13:20,5987,DOOR_149,Building_A,DENIED,
11-01-2025 07:26,8227,DOOR_143,Building_D,SUCCESS,
11-01-2025 00:02,3303,DOOR_114,Building_A,SUCCESS,
11-01-2025 06:10,5873,DOOR_143,Building_B,SUCCESS,
11-01-2025 12:57,2631,DOOR_101,Building_B,SUCCESS,
11-01-2025 20:04,7179,DOOR_106,Building_A,DENIED,
11-01-2025 18:04,5949,DOOR_134,Building_C,SUCCESS,
11-01-2025 13:36,3881,DOOR_100,Building_C,SUCCESS,
11-01-2025 04:12,8343,DOOR_124,Building_C,SUCCESS,
11-01-2025 11:12,7567,DOOR_108,Building_A,SUCCESS,
11-01-2025 17:57,8064,DOOR_127,Building_C,SUCCESS,
11-01-2025 13:33,5076,DOOR_129,Building_D,SUCCESS,
11-01-2025 18:52,2019,DOOR_109,Building_A,SUCCESS,
11-01-2025 10:31,7936,DOOR_132,Building_A,SUCCESS,
11-01-2025 11:40,8667,DOOR_136,Building_D,SUCCESS,
11-01-2025 23:38,4819,DOOR_113,Building_B,SUCCESS,
11-01-2025 20:06,7408,DOOR_116,Building_B,SUCCESS,
11-01-2025 02:13,8507,DOOR_107,Building_C,SUCCESS,
11-01-2025 04:47,1207,DOOR_119,Building_A,SUCCESS,
11-01-2025 04:42,1531,DOOR_112,Building_A,SUCCESS,
11-01-2025 07:11,3016,DOOR_116,Building_D,SUCCESS,
11-01-2025 13:20,8403,DOOR_117,Building_A,SUCCESS,
11-01-2025 10:54,2702,DOOR_121,Building_C,DENIED,
11-01-2025 19:51,8184,DOOR_140,Building_B,SUCCESS,
11-01-2025 23:52,3697,DOOR_116,Building_C,SUCCESS,
11-01-2025 20:09,2561,DOOR_144,Building_D,SUCCESS,
11-01-2025 15:38,4414,DOOR_102,Building_B,SUCCESS,
11-01-2025 02:39,4173,DOOR_112,Building_C,DENIED,
11-01-2025 01:15,3084,DOOR_136,Building_D,DENIED,
11-01-2025 20:53,4517,DOOR_113,Building_C,DENIED,
11-01-2025 07:15,8916,DOOR_143,Building_B,SUCCESS,
11-01-2025 05:57,1752,DOOR_115,Building_C,SUCCESS,
11-01-2025 13:42,3261,DOOR_113,Building_A,DENIED,
11-01-2025 18:57,3447,DOOR_137,Building_D,SUCCESS,
11-01-2025 21:44,8459,DOOR_133,Building_A,SUCCESS,
11-01-2025 06:23,8376,DOOR_126,Building_C,DENIED,
11-01-2025 02:40,8515,DOOR_137,Building_D,SUCCESS,
11-01-2025 23:13,2614,DOOR_145,Building_A,SUCCESS,
11-01-2025 12:32,2864,DOOR_138,Building_D,SUCCESS,
11-01-2025 03:34,8278,DOOR_130,Building_C,SUCCESS,
11-01-2025 03:45,6852,DOOR_122,Building_C,DENIED,
11-01-2025 20:11,5675,DOOR_121,Building_D,SUCCESS,
11-01-2025 06:14,2784,DOOR_138,Building_C,SUCCESS,
11-01-2025 16:18,3334,DOOR_148,Building_B,SUCCESS,
11-01-2025 21:21,7931,DOOR_118,Building_C,DENIED,
11-01-2025 13:15,1624,DOOR_114,Building_A,DENIED,
11-01-2025 16:41,4534,DOOR_109,Building_C,SUCCESS,
11-01-2025 21:42,7179,DOOR_127,Building_A,DENIED,
11-01-2025 22:14,1882,DOOR_117,Building_B,SUCCESS,
11-01-2025 01:35,3356,DOOR_141,Building_B,SUCCESS,
11-01-2025 17:33,5313,DOOR_141,Building_A,SUCCESS,
11-01-2025 21:13,5935,DOOR_121,Building_A,SUCCESS,
11-01-2025 19:34,4078,DOOR_125,Building_B,DENIED,
11-01-2025 09:06,8107,DOOR_146,Building_C,SUCCESS,
11-01-2025 21:58,7884,DOOR_108,Building_B,DENIED,
11-01-2025 12:31,3036,DOOR_119,Building_B,SUCCESS,
11-01-2025 17:53,3579,DOOR_133,Building_D,SUCCESS,
11-01-2025 23:14,1722,DOOR_106,Building_C,SUCCESS,
11-01-2025 09:46,3668,DOOR_132,Building_B,SUCCESS,
11-01-2025 05:37,1629,DOOR_125,Building_C,SUCCESS,
11-01-2025 19:37,4401,DOOR_112,Building_B,SUCCESS,
11-01-2025 11:11,3278,DOOR_121,Building_A,SUCCESS,
11-01-2025 06:30,7851,DOOR_120,Building_C,SUCCESS,
11-01-2025 20:04,7399,DOOR_145,Building_D,SUCCESS,
11-01-2025 22:02,2728,DOOR_133,Building_C,DENIED,
11-01-2025 05:39,1151,DOOR_110,Building_A,SUCCESS,
11-01-2025 12:26,7339,DOOR_122,Building_C,SUCCESS,
11-01-2025 19:58,3582,DOOR_122,Building_D,SUCCESS,
11-01-2025 20:28,8456,DOOR_135,Building_A,SUCCESS,
11-01-2025 22:47,1145,DOOR_124,Building_A,SUCCESS,
11-01-2025 20:48,7065,DOOR_133,Building_D,SUCCESS,
11-01-2025 23:10,1471,DOOR_141,Building_B,SUCCESS,
11-01-2025 09:31,3517,DOOR_149,Building_C,SUCCESS,
11-01-2025 21:15,2104,DOOR_141,Building_A,SUCCESS,
11-01-2025 07:34,4459,DOOR_120,Building_C,SUCCESS,
11-01-2025 14:53,4046,DOOR_107,Building_A,SUCCESS,
11-01-2025 21:46,6295,DOOR_100,Building_A,SUCCESS,
11-01-2025 00:24,6081,DOOR_109,Building_D,SUCCESS,
11-01-2025 06:49,8521,DOOR_116,Building_A,DENIED,
11-01-2025 05:14,1362,DOOR_105,Building_B,SUCCESS,
11-01-2025 10:45,3825,DOOR_123,Building_C,SUCCESS,
11-01-2025 02:27,4075,DOOR_135,Building_A,SUCCESS,
11-01-2025 12:22,5479,DOOR_130,Building_B,SUCCESS,
11-01-2025 16:48,4770,DOOR_131,Building_D,DENIED,
11-01-2025 03:21,8721,DOOR_130,Building_D,SUCCESS,
11-01-2025 19:16,8641,DOOR_111,Building_C,SUCCESS,
11-01-2025 00:16,6395,DOOR_144,Building_D,SUCCESS,
11-01-2025 01:21,3915,DOOR_109,Building_A,DENIED,
11-01-2025 04:27,7339,DOOR_145,Building_D,SUCCESS,
11-01-2025 04:08,7923,DOOR_144,Building_A,SUCCESS,
11-01-2025 21:36,6605,DOOR_147,Building_C,SUCCESS,
11-01-2025 23:49,2509,DOOR_110,Building_B,SUCCESS,
11-01-2025 09:44,8127,DOOR_132,Building_C,SUCCESS,
11-01-2025 05:46,7887,DOOR_116,Building_D,SUCCESS,
11-01-2025 05:36,2523,DOOR_108,Building_C,SUCCESS,
11-01-2025 07:50,2756,DOOR_124,Building_A,SUCCESS,
11-01-2025 22:04,3723,DOOR_112,Building_A,DENIED,
11-01-2025 06:22,3185,DOOR_149,Building_A,SUCCESS,
11-01-2025 01:07,7953,DOOR_134,Building_D,SUCCESS,
11-01-2025 10:41,3083,DOOR_122,Building_B,SUCCESS,
11-01-2025 23:32,4399,DOOR_102,Building_A,SUCCESS,
11-01-2025 20:02,5205,DOOR_140,Building_A,SUCCESS,
11-01-2025 23:33,3617,DOOR_117,Building_D,SUCCESS,
11-01-2025 22:50,2770,DOOR_110,Building_C,SUCCESS,
11-01-2025 13:39,5992,DOOR_106,Building_B,SUCCESS,
11-01-2025 16:55,5668,DOOR_125,Building_C,SUCCESS,
11-01-2025 07:07,2870,DOOR_114,Building_D,SUCCESS,
11-01-2025 14:50,6024,DOOR_120,Building_A,SUCCESS,
11-01-2025 22:14,7610,DOOR_132,Building_A,SUCCESS,
11-01-2025 18:41,8477,DOOR_141,Building_B,SUCCESS,
11-01-2025 03:43,8812,DOOR_143,Building_A,DENIED,
11-01-2025 21:56,4524,DOOR_140,Building_B,SUCCESS,
11-01-2025 09:10,5835,DOOR_110,Building_A,SUCCESS,
11-01-2025 23:21,1941,DOOR_133,Building_B,SUCCESS,
11-01-2025 11:22,6203,DOOR_138,Building_B,SUCCESS,
11-01-2025 04:50,6053,DOOR_126,Building_A,DENIED,
11-01-2025 06:23,2143,DOOR_104,Building_A,SUCCESS,
11-01-2025 00:12,6455,DOOR_110,Building_C,DENIED,
11-01-2025 22:40,3965,DOOR_120,Building_B,SUCCESS,
11-01-2025 23:39,2222,DOOR_105,Building_A,SUCCESS,
11-01-2025 22:03,7136,DOOR_101,Building_A,SUCCESS,
11-01-2025 01:00,2949,DOOR_149,Building_B,SUCCESS,
11-01-2025 23:32,8801,DOOR_144,Building_A,DENIED,
11-01-2025 09:10,6044,DOOR_144,Building_C,SUCCESS,
11-01-2025 01:10,4283,DOOR_140,Building_B,SUCCESS,
11-01-2025 03:34,1035,DOOR_132,Building_A,SUCCESS,
11-01-2025 23:19,3525,DOOR_116,Building_A,SUCCESS,
11-01-2025 19:14,4031,DOOR_146,Building_C,DENIED,
11-01-2025 09:05,7641,DOOR_101,Building_A,SUCCESS,
11-01-2025 22:42,4690,DOOR_141,Building_B,SUCCESS,
11-01-2025 03:31,4128,DOOR_116,Building_B,SUCCESS,
11-01-2025 00:54,5863,DOOR_147,Building_C,SUCCESS,
11-01-2025 15:31,7118,DOOR_133,Building_B,SUCCESS,
11-01-2025 09:23,8055,DOOR_112,Building_B,SUCCESS,
11-01-2025 23:17,5469,DOOR_143,Building_B,SUCCESS,
11-01-2025 10:55,5565,DOOR_149,Building_C,SUCCESS,
11-01-2025 00:28,6253,DOOR_105,Building_B,SUCCESS,
11-01-2025 20:23,1707,DOOR_140,Building_A,DENIED,
11-01-2025 00:15,4054,DOOR_140,Building_B,DENIED,
11-01-2025 18:08,3751,DOOR_130,Building_C,DENIED,
11-01-2025 21:00,8538,DOOR_116,Building_D,SUCCESS,
